,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
72,002507.SZ,"Chongqing Fuling Zhacai Group Co.,Ltd.",38.90,+1.51,+4.04%,13.698M,10.666M,30.706B,49.87
73,PB-R.BK,President Bakery Public Company Limited,68.50,-0.25,-0.36%,"2,100",62,30.713B,17.36
74,2669.T,"Kanemi Co., Ltd.","3,160.00",+5.00,+0.16%,"1,600","1,665",30.563B,30.84
75,7806.T,"MTG Co., Ltd.",761.00,-12.00,-1.55%,"42,200","65,773",30.237B,N/A
76,603719.SS,"Bestore Co.,Ltd.",75.18,-0.64,-0.84%,4.239M,4.9M,30.147B,84.95
77,1797.HK,Koolearn Technology Holding Limited,32.000,+2.250,+7.56%,10.687M,5.317M,30.03B,N/A
78,BF-A,Brown-Forman Corporation,58.40,-0.13,-0.22%,"9,928","49,651",29.672B,33.95
79,LALAB.MX,"Grupo Lala, S.A.B. de C.V.",12.27,+0.07,+0.57%,"95,161",1.32M,29.881B,19.82
80,BF-B,Brown-Forman Corporation,64.00,-0.17,-0.26%,"124,554",1.037M,29.659B,37.21
81,8108.T,"Yamae Hisano Co., Ltd.","1,248.00",-32.00,-2.50%,"16,300","84,132",29.561B,11.76
82,WWR.F,Woolworths Group Limited,23.40,+0.20,+0.86%,226,44,29.613B,23.95
83,1301.T,"Kyokuyo Co., Ltd.","2,733.00",-6.00,-0.22%,"15,100","15,826",29.354B,14.50
84,2266.T,"Rokko Butter Co., Ltd.","1,501.00",-40.00,-2.60%,"7,900","14,862",29.245B,16.86
85,ADRNY,Koninklijke Ahold Delhaize N.V.,27.50,+0.44,+1.63%,"6,515","152,191",29.569B,14.20
86,603345.SS,"Fujian Anjoy Foods Co., Ltd.",123.44,-0.77,-0.62%,3.879M,1.746M,29.178B,72.36
87,JATA.F,Japan Tobacco Inc.,8.05,0.00,0.00%,20,215,28.882B,8.12
88,SVNDF,"Seven & i Holdings Co., Ltd.",32.49,0.00,0.00%,15,387,28.606B,16.84
89,AHODF,Koninklijke Ahold Delhaize N.V.,27.50,+0.46,+1.70%,100,"2,343",29.591B,14.20
90,123330.KQ,"Genic Co., Ltd.","4,225.00",+135.00,+3.30%,"70,927","423,402",28.939B,N/A
91,FOMC.F,"Fomento Economico Mexicano, S.A.B. de C.V.",5.30,-0.05,-0.97%,400,104,29.694B,23.22
92,2209.T,"Imuraya Group Co., Ltd.","2,187.00",-80.00,-3.53%,"8,100","20,379",28.616B,208.86
93,MPE.L,M.P. Evans Group plc,525.00,-12.50,-2.33%,"2,832","25,179",286.074M,45.65
94,WINE.L,Naked Wines plc,392.50,-10.00,-2.48%,"64,106","186,370",286.037M,36.01
95,BALRAMCHIN.NS,Balrampur Chini Mills Limited,129.85,-3.25,-2.44%,2.496M,1.43M,28.578B,5.54
96,BALRAMCHIN.BO,Balrampur Chini Mills Limited,129.80,-3.35,-2.52%,"174,316","89,841",28.556B,5.54
97,CLX,The Clorox Company,225.79,+1.98,+0.88%,"401,733",1.848M,28.435B,33.13
98,SVNDY,"Seven & i Holdings Co., Ltd.",15.95,-0.15,-0.93%,"85,156","108,087",28.339B,16.53
99,2294.T,"Kakiyasu Honten Co., Ltd.","2,704.00",+16.00,+0.60%,"16,700","16,279",28.305B,17.75
0,CPPCY,CP ALL Public Company Limited,33.05,0.00,0.00%,"1,082","11,588",28.165B,N/A
1,2573.T,"Hokkaido Coca-Cola Bottling Co., Ltd.","3,830.00",+10.00,+0.26%,800,"2,589",27.976B,19.52
2,RBREW.CO,Royal Unibrew A/S,567.60,+1.60,+0.28%,"76,892","148,129",27.911B,24.86
3,JAT.F,Japan Tobacco Inc.,16.00,0.00,0.00%,63,86,28.882B,8.07
4,UNCHF,Unicharm Corporation,45.27,+1.43,+3.26%,249,"3,735",27.421B,53.64
5,2918.T,"Warabeya Nichiyo Holdings Co., Ltd.","1,569.00",+16.00,+1.03%,"163,300","77,253",27.54B,68.68
6,2003.T,"Nitto Fuji Flour Milling Co.,Ltd.","6,000.00",-50.00,-0.83%,"1,500","2,084",27.471B,8.12
7,2831.T,Hagoromo Foods Corporation,"2,896.00",+8.00,+0.28%,"1,500","3,151",27.254B,11.77
8,4745.T,"Tokyo Individualized Educational Institute, Inc.",500.00,-7.00,-1.38%,"145,400","224,506",27.146B,14.31
9,002557.SZ,"Chacha Food Company, Limited",53.36,-0.04,-0.07%,8.496M,5.741M,27.054B,42.28
10,F34.SI,Wilmar International Limited,4.2500,+0.0600,+1.43%,5.376M,7.209M,27.013B,20.83
11,SYY,Sysco Corporation,53.08,+0.06,+0.11%,"899,489",5.044M,26.944B,19.99
12,TFG-R.BK,Thaifoods Group Public Company Limited,4.8000,-0.0200,-0.41%,17.349M,N/A,26.916B,14.37
13,TFG.BK,Thaifoods Group Public Company Limited,4.8000,-0.0200,-0.41%,17.349M,16.593M,26.916B,14.37
14,AHOD.F,Koninklijke Ahold Delhaize N.V.,24.80,+1.20,+5.08%,100,54,27.031B,13.79
15,TSCDY,Tesco PLC,8.27,0.00,0.00%,"8,135","292,411",26.7B,18.75
16,HSY,The Hershey Company,127.82,-1.43,-1.11%,"351,631",1.328M,26.588B,24.12
17,2884.T,Yoshimura Food Holdings K.K.,"1,183.00",+7.00,+0.60%,"117,400","191,090",26.519B,150.51
18,UNICY,Unicharm Corporation,8.87,+0.05,+0.59%,"4,375","176,191",26.711B,52.55
19,BF5B.F,Brown-Forman Corporation,56.30,-0.37,-0.65%,300,35,26.12B,32.73
20,TSCDF,Tesco PLC,2.7010,0.0000,0.00%,23,"20,335",26.7B,18.37
21,BF5A.F,Brown-Forman Corporation,51.00,-0.50,-0.97%,6,3,26.036B,29.65
22,HRL,Hormel Foods Corporation,48.09,-0.06,-0.12%,"362,941",2.432M,25.919B,28.29
23,CHDRAUIB.MX,"Grupo Comercial Chedraui, S.A.B. de C.V.",27.16,+0.04,+0.15%,"88,045","787,041",25.926B,15.56
24,AD.AS,Koninklijke Ahold Delhaize N.V.,24.27,+0.10,+0.41%,1.499M,4.019M,25.83B,13.49
25,GIGANTE.MX,"Grupo Gigante, S. A. B. de C. V.",26.00,0.00,0.00%,0,20,25.85B,43.05
26,KR,The Kroger Co.,33.17,-0.51,-1.50%,2.571M,11.951M,25.808B,12.80
27,BDRFF,Beiersdorf Aktiengesellschaft,111.16,0.00,0.00%,169,262,25.204B,31.68
28,AHOG.F,Koninklijke Ahold Delhaize N.V.,24.28,+0.18,+0.75%,100,555,25.915B,13.50
29,AD.MI,Koninklijke Ahold Delhaize N.V.,24.35,+0.33,+1.37%,647,588,26.077B,13.54
30,1691.HK,JS Global Lifestyle Company Limited,7.490,-0.260,-3.35%,"802,500",1.43M,25.561B,N/A
31,AD.VI,Koninklijke Ahold Delhaize N.V.,24.20,+0.23,+0.96%,0,1,25.97B,13.45
32,L-PB.TO,Loblaw Companies Limited,25.11,+0.37,+1.50%,"1,596","3,402",25.372B,8.28
33,1717.HK,Ausnutria Dairy Corporation Ltd,15.700,+0.200,+1.29%,14.786M,6.203M,25.362B,25.58
34,SSDOY,"Shiseido Company, Limited",63.65,-1.03,-1.59%,"12,889","31,927",25.568B,27.06
35,0839.HK,China Education Group Holdings Limited,12.540,-0.320,-2.49%,4.273M,3.657M,25.334B,39.06
36,9795.T,"Step Co.,Ltd.","1,533.00",-17.00,-1.10%,"4,000","8,439",25.305B,12.74
37,2226.T,KOIKE-YA Inc.,"4,710.00",-5.00,-0.11%,700,851,25.124B,54.98
38,000799.SZ,"Jiugui Liquor Co., Ltd.",77.00,-0.99,-1.27%,29.239M,15.304M,25.02B,77.46
39,CXX.F,The Clorox Company,197.78,-0.02,-0.01%,51,106,24.916B,29.02
40,2540.T,"Yomeishu Seizo Co., Ltd.","1,810.00",-12.00,-0.66%,"6,800","6,639",24.886B,31.61
41,S6M.F,"Seven & i Holdings Co., Ltd.",27.60,-0.40,-1.43%,20,19,24.929B,14.30
42,S6MA.F,"Seven & i Holdings Co., Ltd.",13.90,-0.10,-0.71%,100,0,25.11B,14.40
43,603868.SS,"Shanghai Flyco Electrical Appliance Co., Ltd.",57.04,-0.83,-1.43%,1.619M,1.583M,24.847B,38.26
44,DVO.L,Devro plc,148.60,-3.00,-1.98%,"72,958","327,048",248.086M,N/A
45,BDRFY,Beiersdorf Aktiengesellschaft,21.94,-0.26,-1.15%,"3,041","167,214",24.914B,31.27
46,2050.SR,Savola Group Company,46.20,+1.15,+2.55%,1.667M,"860,598",24.67B,38.44
47,PANI.JK,PT Pratama Abadi Nusa Industri Tbk,60.00,0.00,0.00%,"22,900","40,196",24.6B,N/A
48,2108.T,"Nippon Beet Sugar Manufacturing Co., Ltd.","1,720.00",-37.00,-2.11%,"3,500","11,657",24.424B,18.22
49,AVI.JO,AVI Limited,"7,423.00",+106.00,+1.45%,"849,259",1.125M,24.423B,"1,249.24"
50,HKHHF,Heineken Holding N.V.,84.24,0.00,0.00%,"1,726","3,209",24.31B,20.49
51,MKC-V,"McCormick & Company, Incorporated",183.06,+1.24,+0.68%,1,"1,306",24.398B,32.93
52,MKC,"McCormick & Company, Incorporated",182.68,-0.46,-0.25%,"129,807","739,835",24.336B,32.86
53,MOLA.BA,Molinos Agro S.A.,495.50,+0.50,+0.10%,439,"2,485",24.32B,8.25
54,HKHHY,Heineken Holding N.V.,42.63,0.00,0.00%,71,"8,840",24.31B,20.73
55,FCONSUMER.NS,Future Consumer Limited,12.35,-0.60,-4.63%,"819,156",7.133M,24.11B,N/A
56,FCONSUMER.BO,Future Consumer Limited,12.60,-0.65,-4.91%,"136,246",2.169M,24.041B,N/A
57,UN4.F,Unicharm Corporation,38.40,+0.20,+0.52%,100,26,23.6B,45.50
58,HSY.F,The Hershey Company,114.00,0.00,0.00%,50,3,23.769B,21.51
59,L.TO,Loblaw Companies Limited,66.81,-0.50,-0.74%,"146,451","746,741",23.9B,22.02
60,2204.T,"Nakamuraya Co., Ltd.","4,000.00",-45.00,-1.11%,"4,300","3,956",23.845B,71.18
61,COL.AX,Coles Group Limited,17.79,+0.42,+2.42%,4.164M,4.522M,23.731B,20.01
62,SYY.F,Sysco Corporation,46.94,+0.95,+2.07%,150,469,24.286B,17.68
63,TCO.DE,Tesco PLC,2.4220,-0.0040,-0.16%,850,"6,069",23.605B,16.48
64,4923.T,"Cota Co., Ltd.","1,177.00",-16.00,-1.34%,"9,600","16,571",23.482B,20.36
65,2533.T,"Oenon Holdings, Inc.",395.00,-7.00,-1.74%,"89,900","86,831",23.476B,25.70
66,TCO.F,Tesco PLC,2.4010,-0.0010,-0.04%,100,880,23.595B,16.33
67,9823.T,Mammy Mart Corporation,"2,205.00",+38.00,+1.75%,"5,400","2,995",23.448B,23.42
68,TCO1.F,Tesco PLC,7.25,-0.05,-0.68%,200,24,23.443B,16.44
69,HO7.F,Hormel Foods Corporation,43.00,+0.72,+1.70%,15,273,23.333B,25.29
70,000998.SZ,"Yuan Long Ping High-Tech Agriculture Co., Ltd.",17.65,+0.45,+2.62%,62.491M,35.45M,23.245B,N/A
71,9994.T,Yamaya Corporation,"2,137.00",+2.00,+0.09%,"10,500","11,237",23.169B,113.02
72,SPC-R.BK,Saha Pathanapibul Public Company Limited,65.00,0.00,0.00%,"25,500",609,23.95B,12.16
73,KOG.F,The Kroger Co.,29.42,-0.39,-1.31%,175,355,22.861B,11.35
74,2207.T,"Meito Sangyo Co., Ltd.","1,366.00",-7.00,-0.51%,"8,700","6,848",23.078B,37.96
75,ESSYY,Essity AB (publ),32.20,0.00,0.00%,134,"21,886",22.733B,N/A
76,1112.HK,Health and Happiness (H&H) International Holdings Limited,35.400,-0.050,-0.14%,"793,500",1.003M,22.8B,20.18
77,EDUN.MX,New Oriental Education & Technology Group Inc.,"3,179.95",0.00,0.00%,3,650,21.806B,"1,143.46"
78,HRL.VI,Hormel Foods Corporation,42.76,+0.31,+0.72%,0,0,23.108B,25.15
79,SHDA.F,"Shiseido Company, Limited",56.84,+0.24,+0.42%,N/A,0,23.068B,N/A
80,ICESEA.IC,Iceland Seafood International hf.,8.88,0.00,0.00%,"31,120",3.578M,22.745B,"2,960.00"
81,002481.SZ,"Yantai Shuangta Food Co., Ltd.",18.29,+0.14,+0.77%,52.017M,51.208M,22.742B,103.33
82,BEI.MI,Beiersdorf Aktiengesellschaft,101.50,0.00,0.00%,220,52,22.283B,32.06
83,K,Kellogg Company,65.84,-0.77,-1.16%,"554,624",2.297M,22.561B,22.01
84,002461.SZ,"Guangzhou Zhujiang Brewery Co., Ltd",10.16,-0.04,-0.39%,13.725M,16.16M,22.487B,47.04
85,EDU,New Oriental Education & Technology Group Inc.,141.79,+4.15,+3.02%,"392,210",1.412M,22.464B,50.99
86,TVO.BK,Thai Vegetable Oil Public Company Limited,27.75,0.00,0.00%,1.345M,1.263M,22.439B,14.51
87,SHD.F,"Shiseido Company, Limited",55.60,-0.91,-1.61%,100,34,22.6B,23.64
88,CAM.L,Camellia Plc,"8,100.00",+50.00,+0.62%,42,214,223.722M,26.96
89,7596.T,"Uoriki Co., Ltd.","1,604.00",-2.00,-0.12%,"4,900","5,784",22.371B,27.86
90,2819.T,"Ebara Foods Industry, Inc.","2,158.00",-17.00,-0.78%,"3,600","3,692",22.345B,15.18
91,603027.SS,"Qianhe Condiment and Food Co., Ltd.",33.50,+1.00,+3.08%,11.463M,8.27M,22.305B,101.82
92,N1U.F,New Oriental Education & Technology Group Inc.,123.00,0.00,0.00%,100,29,21.806B,44.23
93,BEI.VI,Beiersdorf Aktiengesellschaft,98.10,+0.02,+0.02%,0,1,22.287B,30.99
94,6169.HK,China YuHua Education Corporation Limited,6.630,+0.030,+0.45%,13.21M,21.84M,22.142B,N/A
95,BEIA.F,Beiersdorf Aktiengesellschaft,19.10,-0.30,-1.55%,70,19,21.938B,30.16
96,BEI.DE,Beiersdorf Aktiengesellschaft,96.74,-1.50,-1.53%,"260,258","482,413",21.942B,30.56
97,2922.T,"Natori Co., Ltd.","1,740.00",-2.00,-0.11%,"11,800","10,126",21.894B,19.81
98,BEI.F,Beiersdorf Aktiengesellschaft,96.88,-1.54,-1.56%,106,410,21.934B,30.60
99,3998.T,"SuRaLa Net Co.,Ltd.","3,430.00",-150.00,-4.19%,"294,100","405,501",21.745B,27.20
0,MKC.VI,"McCormick & Company, Incorporated",162.38,+2.36,+1.47%,0,0,21.888B,29.21
1,002216.SZ,"Sanquan Food Co., Ltd.",27.02,-0.26,-0.95%,11.984M,8.696M,21.596B,50.32
2,6096.T,RareJob Inc.,"2,397.00",-4.00,-0.17%,"80,800","246,203",21.595B,110.00
3,ADM,Archer-Daniels-Midland Company,38.72,-0.50,-1.27%,"445,661",2.953M,21.509B,14.24
4,MCX.F,"McCormick & Company, Incorporated",161.38,+0.94,+0.59%,15,48,21.696B,29.03
5,HEIO.AS,Heineken Holding N.V.,74.80,0.00,0.00%,"53,954","128,670",21.493B,19.84
6,SPC.BK,Saha Pathanapibul Public Company Limited,65.00,0.00,0.00%,"25,500","18,253",21.426B,12.16
7,BAJAJCON.NS,Bajaj Consumer Care Limited,145.20,-2.30,-1.56%,"500,021","516,085",21.646B,11.60
8,8203.T,Mr Max Holdings Ltd.,645.00,+17.00,+2.71%,"366,800","105,535",21.411B,16.21
9,KRYAY,Kerry Group plc,122.45,-1.01,-0.82%,424,"5,446",21.466B,31.49
10,UNLRF,PT Unilever Indonesia Tbk,0.5501,0.0000,0.00%,"3,043","20,509",21.05B,6.63
11,UNLRY,PT Unilever Indonesia Tbk,11.48,0.00,0.00%,476,9,21.05B,N/A
12,DLTR,"Dollar Tree, Inc.",89.78,-0.72,-0.80%,"607,962",2.699M,21.299B,26.50
13,7520.T,"Eco's Co.,Ltd.","2,067.00",-13.00,-0.63%,"92,500","27,390",21.304B,9.71
14,KRYAF,Kerry Group plc,123.18,0.00,0.00%,"1,059",298,21.643B,31.67
15,TSN,"Tyson Foods, Inc.",57.94,-0.75,-1.28%,"617,380",3.57M,21.109B,10.79
16,200869.SZ,Yantai Changyu Pioneer Wine Company Limited,16.47,-0.03,-0.18%,"284,396","279,093",21.543B,N/A
17,4H5.F,Heineken Holding N.V.,73.75,-0.90,-1.21%,14,20,21.234B,19.56
18,2221.T,"Iwatsuka Confectionery Co., Ltd.","3,710.00",-20.00,-0.54%,"2,700","5,595",20.79B,11.75
19,4668.T,"Meiko Network Japan Co., Ltd.",826.00,-24.00,-2.82%,"95,100","85,053",20.719B,28.20
20,000729.SZ,"Beijing Yanjing Brewery Co.,Ltd.",7.35,+0.02,+0.27%,20.543M,16.5M,20.716B,N/A
21,0973.HK,L'Occitane International S.A.,14.100,+0.020,+0.14%,"957,529","478,915",20.601B,20.66
22,1232.TW,TTET Union Corporation,127.00,+1.00,+0.79%,"253,000","55,582",20.317B,21.56
23,KEL.DE,Kellogg Company,59.00,+0.58,+0.99%,23,289,20.317B,19.73
24,MOLI.BA,Molinos Rio de la Plata S.A.,100.75,+1.25,+1.26%,446,"20,924",20.293B,N/A
25,ASBFF,Associated British Foods plc,25.00,0.00,0.00%,20,"1,846",19.298B,14.84
26,JDEP.VI,JDE Peet's N.V.,38.40,0.00,0.00%,0,N/A,18.532B,0.63
27,KELL.VI,Kellogg Company,59.11,+0.80,+1.37%,0,151,20.457B,19.76
28,CABJF,Carlsberg A/S,135.41,-0.09,-0.07%,560,"1,166",19.856B,93.19
29,3171.T,"Maxvalu Kyushu Co.,Ltd.","2,639.00",-13.00,-0.49%,"2,000","2,873",20.067B,21.74
30,ESW.F,Essity AB (publ),28.60,-0.15,-0.52%,"1,700",134,19.994B,24.20
31,ESWB.F,Essity AB (publ),28.49,-0.35,-1.21%,195,990,19.854B,24.10
32,RBF.BK,R&B Food Supply Public Company Limited,10.00,-1.20,-10.71%,66.496M,36.351M,20B,41.49
33,8142.T,"Toho Co., Ltd.","1,859.00",-2.00,-0.11%,"5,000","9,309",19.998B,N/A
34,CRES.BA,"Cresud Sociedad Anonima Comercial, Inmobiliaria, Financiera y Agropecuaria",39.90,+0.20,+0.50%,"71,182","390,092",20.016B,N/A
35,WLMIF,Wilmar International Limited,3.0500,0.0000,0.00%,"6,010","3,987",19.104B,14.95
36,2009.T,"The Torigoe Co., Ltd.",856.00,-16.00,-1.83%,"9,300","12,701",19.922B,25.54
37,KEL.F,Kellogg Company,57.80,-0.48,-0.82%,600,233,20.013B,19.32
38,CABGY,Carlsberg A/S,26.92,-0.07,-0.28%,"222,889","118,011",19.814B,92.62
39,000869.SZ,Yantai Changyu Pioneer Wine Company Limited,35.65,+0.01,+0.03%,5.655M,3.911M,19.651B,27.01
40,LDSVF,Chocoladefabriken Lindt & Sprungli AG,"7,923.00",0.00,0.00%,2,40,20.155B,4.11
41,CHD,"Church & Dwight Co., Inc.",79.51,+0.46,+0.58%,"325,526",1.497M,19.551B,29.90
42,ASBFY,Associated British Foods plc,25.15,+0.66,+2.69%,"1,876","28,845",19.818B,14.93
43,7475.T,"ALBIS Co.,Ltd.","2,230.00",+31.00,+1.41%,"24,600","10,496",19.509B,21.33
44,9955.T,"The Yonkyu Co.,Ltd.","1,602.00",-13.00,-0.80%,"1,900","1,621",19.508B,26.77
45,RENUKA.NS,Shree Renuka Sugars Limited,10.05,-0.50,-4.74%,"703,717",1.504M,19.465B,0.92
46,AEP.L,Anglo-Eastern Plantations Plc,485.55,-14.45,-2.89%,175,"3,636",192.456M,11.96
47,RENUKA.BO,Shree Renuka Sugars Limited,10.13,-0.53,-4.97%,"39,687","449,843",19.417B,0.93
48,ADM.DE,Archer-Daniels-Midland Company,34.69,0.00,0.00%,321,367,19.261B,12.75
49,ARDA.VI,Archer-Daniels-Midland Company,34.77,-0.19,-0.54%,0,1,19.157B,12.78
50,7823.T,Artnature Inc.,599.00,-18.00,-2.92%,"60,100","44,910",19.384B,12.73
51,ADM.F,Archer-Daniels-Midland Company,34.62,-0.09,-0.27%,242,223,19.209B,12.73
52,603198.SS,"Anhui Yingjia Distillery Co., Ltd.",24.20,-0.18,-0.74%,16.245M,10.254M,19.36B,23.96
53,2217.T,Morozoff Limited,"5,500.00",-10.00,-0.18%,"2,800","5,220",19.339B,33.46
54,OCDDY,Ocado Group plc,51.67,-0.31,-0.61%,327,"2,980",18.77B,N/A
55,OCDGF,Ocado Group plc,25.95,0.00,0.00%,"3,542","5,059",18.884B,N/A
56,2923.T,"Sato Foods Co., Ltd.","3,800.00",-30.00,-0.78%,800,"1,212",19.168B,27.86
57,2830.T,AOHATA Corporation,"2,315.00",+18.00,+0.78%,"1,500","1,759",19.164B,77.27
58,KRZ.F,Kerry Group plc,109.60,+1.70,+1.58%,10,292,19.436B,34.26
59,DLTR.VI,"Dollar Tree, Inc.",80.22,+0.54,+0.68%,0,103,19.11B,23.68
60,WLMIY,Wilmar International Limited,30.29,0.00,0.00%,3,"2,206",19.104B,14.85
61,6504.TW,"Nan Liu Enterprise Co., Ltd.",262.00,+4.00,+1.55%,1.585M,4.357M,19.021B,34.38
62,JDE.F,JDE Peet's N.V.,37.40,-0.50,-1.32%,125,N/A,18.288B,0.62
63,LISP.SW,Chocoladefabriken Lindt & Sprungli AG,"7,525.00",0.00,0.00%,996,"2,818",18.986B,3.54
64,LISN.SW,Chocoladefabriken Lindt & Sprungli AG,"80,800.00",-200.00,-0.25%,64,155,18.939B,38.05
65,KYGA.L,Kerry Group plc,107.40,-0.90,-0.83%,"9,908","66,929",18.976B,33.57
66,600597.SS,"Bright Dairy & Food Co.,Ltd",15.49,-0.12,-0.77%,28.283M,20.518M,18.967B,44.38
67,DT3.F,"Dollar Tree, Inc.",79.20,-0.93,-1.16%,153,16,18.761B,23.38
68,TF7A.F,"Tyson Foods, Inc.",51.33,-0.63,-1.21%,14,186,18.674B,9.56
69,9993.T,"Yamazawa Co., Ltd.","1,736.00",-4.00,-0.23%,"5,300","3,325",18.922B,N/A
70,KRZ.IR,Kerry Group plc,107.20,-1.10,-1.02%,"55,941","287,406",18.94B,33.51
71,600305.SS,"Jiangsu Hengshun Vinegar-Industry Co.,Ltd",18.81,-0.04,-0.21%,20.204M,16.664M,18.866B,57.70
72,JDEP.AS,JDE Peet's N.V.,37.88,+0.47,+1.26%,"44,889","935,279",18.765B,0.62
73,2925.T,Pickles Corporation,"2,932.00",+23.00,+0.79%,"52,700","32,426",18.758B,13.41
74,002124.SZ,"Tech-Bank Food Co., Ltd.",15.87,+0.11,+0.70%,90.041M,40.049M,18.403B,20.19
75,PURE.L,PureCircle Limited,99.50,+0.90,+0.91%,"381,248","177,302",183.533M,N/A
76,1215.TW,"Charoen Pokphand Enterprise(Taiwan) Co., Ltd.",68.40,+0.40,+0.59%,"451,000",1.663M,18.331B,12.61
77,CFEIY,China Feihe Limited,21.50,0.00,0.00%,100,153,18.235B,N/A
78,002100.SZ,TECON BIOLOGY Co.LTD,16.95,+0.06,+0.36%,37.596M,38.598M,18.2B,19.69
79,2904.T,"Ichimasa Kamaboko Co., Ltd.",981.00,-21.00,-2.10%,"11,300","21,237",18.075B,19.09
80,GSX,GSX Techedu Inc.,75.14,+6.03,+8.73%,4.452M,6.52M,17.932B,N/A
81,4925.T,"HABA Laboratories,Inc.","4,765.00",0.00,0.00%,"1,300","5,612",18.019B,14.05
82,600737.SS,"Cofco Tunhe Sugar CO,. Ltd",8.41,+0.19,+2.31%,33.179M,20.783M,17.988B,35.19
83,Y92.SI,Thai Beverage Public Company Limited,0.7100,-0.0150,-2.07%,10.3M,20.364M,17.832B,32.27
84,CBGA.F,Carlsberg A/S,126.00,+1.00,+0.80%,10,19,17.707B,86.72
85,LBLCF,Loblaw Companies Limited,49.53,+0.13,+0.26%,173,"1,980",17.826B,45.99
86,5194.T,"Sagami Rubber Industries Co., Ltd.","1,623.00",-25.00,-1.52%,"5,000","25,056",17.622B,19.54
87,CIADY,China Mengniu Dairy Company Limited,43.89,+2.08,+4.97%,274,"9,127",17.267B,N/A
88,CARL.VI,Carlsberg A/S,118.45,-0.30,-0.25%,0,4,17.522B,N/A
89,AFO2.F,Associated British Foods plc,21.80,+0.20,+0.93%,150,4,17.219B,12.94
90,CHK.F,China Resources Beer (Holdings) Company Limited,5.25,+0.10,+1.94%,35,339,17.351B,75.00
91,DGH.JO,Distell Group Holdings Limited,"7,934.00",+59.00,+0.75%,"55,901","299,147",17.421B,"2,053.31"
92,IMBBY,Imperial Brands PLC,18.27,-0.13,-0.71%,"31,702","164,777",17.283B,9.65
93,CAG,"Conagra Brands, Inc.",35.61,-0.27,-0.75%,"576,476",3.557M,17.345B,20.70
94,CBGB.F,Carlsberg A/S,117.25,-0.20,-0.17%,41,14,17.536B,80.70
95,CCEP,Coca-Cola European Partners plc,38.60,-0.47,-1.19%,"229,394",1.677M,17.537B,22.69
96,0OC.F,Ocado Group plc,23.02,+0.66,+2.95%,10,983,17.188B,N/A
97,IMBBF,Imperial Brands PLC,18.10,0.00,0.00%,759,"3,503",17.406B,9.56
98,BELU.ME,Beluga Group Public Joint-Stock Company,"1,353.00",-15.00,-1.10%,708,"2,622",17.198B,13.05
99,CXU.F,"Church & Dwight Co., Inc.",69.89,-0.13,-0.19%,138,456,17.153B,26.28
0,LVN.SG,CP ALL Public Company Limited,1.8400,0.0000,0.00%,0,9,17.215B,27.46
1,COTY34.SA,Coty Inc.,11.21,-0.28,-2.44%,"2,500","4,278",17.109B,N/A
2,RTHA.F,Wilmar International Limited,2.6800,+0.0200,+0.75%,"1,500",824,17.017B,13.14
3,CHD.VI,"Church & Dwight Co., Inc.",70.06,+1.30,+1.89%,0,5,17.51B,26.35
4,AQUA.ME,PJSC Russian Aquaculture,196.50,-4.00,-2.00%,"343,720","27,557",17.075B,5.26
5,CXU.DE,"Church & Dwight Co., Inc.",69.50,-0.26,-0.37%,281,295,17.182B,26.14
6,AFO1.F,Associated British Foods plc,21.58,-0.53,-2.40%,150,158,16.652B,12.81
7,BRFS3.SA,BRF S.A.,20.98,+0.48,+2.34%,4.048M,8.299M,16.932B,13.62
8,KNBWY,"Kirin Holdings Company, Limited",20.32,-0.39,-1.88%,"2,392","36,920",16.995B,7.98
9,4137.TW,Chlitina Holding Limited,211.50,-0.50,-0.24%,"560,000","612,508",16.752B,14.67
10,1765.HK,"Hope Education Group Co., Ltd.",2.500,+0.010,+0.40%,15.275M,28.956M,16.679B,N/A
11,CIADF,China Mengniu Dairy Company Limited,4.0100,0.0000,0.00%,"1,030",675,16.448B,41.34
12,GFPT.BK,GFPT Public Company Limited,13.20,-0.10,-0.75%,2.731M,4.995M,16.55B,12.80
13,300761.SZ,"Jiangsu Lihua Animal Husbandry Co., Ltd.",40.82,+0.03,+0.07%,2.921M,1.468M,16.486B,9.93
14,TATACOFFEE.NS,Tata Coffee Limited,87.70,+2.05,+2.39%,1.743M,"729,529",16.389B,19.88
15,0043.HK,C.P. Pokphand Co. Ltd.,0.680,+0.010,+1.49%,1.966M,1.808M,16.369B,6.40
16,TATACOFFEE.BO,Tata Coffee Limited,87.60,+1.90,+2.22%,"161,598","65,196",16.361B,19.85
17,002458.SZ,"Shandong Yisheng Livestock & Poultry Breeding Co., Ltd.",16.50,+0.11,+0.67%,34.326M,23.157M,16.261B,8.14
18,AUSS.OL,Austevoll Seafood ASA,80.10,+1.45,+1.84%,"547,731","294,882",16.166B,18.87
19,WN-PE.TO,George Weston Limited,22.75,0.00,0.00%,"10,600","3,344",16.132B,2.77
20,ASBRF,"Asahi Group Holdings, Ltd.",34.50,-0.19,-0.56%,318,306,15.924B,10.97
21,CK0.F,Coca-Cola European Partners plc,34.75,+0.10,+0.29%,65,191,15.737B,14.98
22,2820.T,Yamami Company,"2,291.00",-78.00,-3.29%,"6,000","10,864",15.896B,38.26
