,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
63,SPXB.SG,Suzano S.A.,5.95,-0.10,-1.65%,0,14,7.907B,N/A
64,OCCL.NS,Oriental Carbon & Chemicals Limited,800.40,-13.80,-1.69%,"6,525","13,702",8.023B,10.93
65,002398.SZ,"Lets Holdings Group Co., Ltd.",11.55,-0.13,-1.11%,12.321M,17.959M,7.998B,21.71
66,300487.SZ,"Sunresin New Materials Co., Ltd.",38.15,+0.90,+2.42%,5.499M,3.555M,7.998B,37.44
67,ORIENTCQ.BO,Oriental Carbon & Chemicals Limited,800.35,-16.60,-2.03%,"2,325","1,237",7.996B,10.93
68,3050.SR,Southern Province Cement Company,57.00,-0.30,-0.52%,"254,535","336,078",7.98B,15.31
69,SPXB.F,Suzano S.A.,5.85,-0.10,-1.68%,200,3,7.905B,N/A
70,000683.SZ,"Inner Mongolia Yuan Xing Energy Co.,Ltd",2.0200,+0.0100,+0.50%,56.779M,24.269M,7.927B,21.26
71,8104.T,"KUWAZAWA Trading Co.,Ltd.",527.00,0.00,0.00%,"2,300","6,042",7.92B,9.38
72,3955.T,"Imura Envelope Co., Inc.",780.00,-8.00,-1.02%,"18,500","45,290",7.889B,13.26
73,KYC.F,Mondi plc,16.34,-0.28,-1.71%,180,130,7.749B,9.75
74,002061.SZ,"Zhejiang Communications Technology Co.,Ltd.",5.72,+0.20,+3.62%,30.946M,15.802M,7.869B,10.83
75,KYCA.F,Mondi plc,32.14,-0.12,-0.39%,1,13,7.854B,9.59
76,BNRA.SG,Brenntag AG,9.90,+0.10,+1.02%,0,0,7.841B,16.07
77,BNR.DE,Brenntag AG,50.84,+0.60,+1.19%,"206,325","428,373",7.855B,16.51
78,MTLHF,Mitsubishi Chemical Holdings Corporation,5.76,0.00,0.00%,"2,700","1,143",8.265B,4.24
79,TECK-B.TO,Teck Resources Limited,14.69,+0.38,+2.66%,"722,631",2.714M,7.816B,N/A
80,CHMK.ME,Chelyabinsk Metallurgical Plant PAO,"2,470.00",0.00,0.00%,78,723,7.81B,N/A
81,GOAU4.SA,Metalurgica Gerdau S.A.,7.43,+0.17,+2.34%,5.533M,15.805M,7.789B,22.31
82,GOAU3.SA,Metalurgica Gerdau S.A.,6.77,+0.16,+2.42%,"91,600","27,058",7.795B,20.33
83,1714.TW,Ho Tung Chemical Corp.,7.76,+0.14,+1.84%,5.393M,4.603M,7.785B,N/A
84,NACLIND.NS,NACL Industries Limited,40.55,+0.70,+1.76%,"164,301","89,011",7.8B,40.55
85,NACLIND.BO,NACL Industries Limited,40.35,+0.55,+1.38%,"18,542","13,488",7.772B,40.35
86,1712.TW,Sinon Corporation,18.40,+0.10,+0.55%,1.015M,1.148M,7.737B,15.73
87,NPS.F,Nippon Steel Corporation,8.30,0.00,0.00%,468,445,7.72B,3.40
88,2031.TW,Hsin Kuang Steel Company Limited,25.15,-0.05,-0.20%,"480,000","780,251",7.726B,N/A
89,BNR.VI,Brenntag AG,50.02,-0.12,-0.24%,0,0,7.743B,16.24
90,BNR.F,Brenntag AG,49.87,-0.45,-0.89%,7,181,7.693B,16.19
91,SMG,The Scotts Miracle-Gro Company,138.10,-0.40,-0.29%,"43,891","468,816",7.665B,24.06
92,TSG.L,Trans-Siberian Gold plc,88.00,+3.00,+3.53%,"152,076","226,985",76.699M,9.57
93,4531.T,"Yuki Gosei Kogyo Co., Ltd.",350.00,+6.00,+1.74%,"92,600",1.125M,7.639B,N/A
94,FNL.F,Fresnillo Plc,10.20,+0.20,+2.00%,"5,256","3,664",7.349B,36.82
95,3168.T,Kurotani Corporation,539.00,-1.00,-0.19%,"21,500","25,437",7.627B,40.57
96,TECK-A.TO,Teck Resources Limited,16.50,+0.40,+2.48%,514,"3,496",7.803B,N/A
97,UTP-R.BK,United Paper Public Company Limited,11.60,+0.30,+2.65%,44.677M,"72,017",7.576B,7.76
98,SCA1.F,Svenska Cellulosa Aktiebolaget SCA (publ),10.60,+0.08,+0.76%,205,83,7.469B,19.49
99,6CMB.F,Croda International Plc,59.14,+0.48,+0.82%,150,12,7.714B,N/A
0,0189.HK,Dongyue Group Limited,3.580,+0.080,+2.29%,4.096M,3.457M,7.56B,4.58
1,ALBE.VI,Albemarle Corporation,68.35,-1.20,-1.73%,0,17,7.205B,14.33
2,UTP.BK,United Paper Public Company Limited,11.60,+0.30,+2.65%,44.677M,2.352M,7.54B,7.76
3,600328.SS,"CNSIG Inner Mongolia Chemical Industry Co., Ltd.",7.83,+0.02,+0.26%,14.739M,5.216M,7.499B,9.28
4,002163.SZ,"Hainan Development Holdings Nanhai Co., Ltd.",9.33,-0.15,-1.58%,27.359M,22.685M,7.497B,81.84
5,600746.SS,Jiangsu SOPO Chemical Co. Ltd.,7.15,+0.09,+1.27%,9.565M,5.294M,7.496B,82.18
6,ARKAY,Arkema S.A.,98.00,-1.05,-1.06%,409,"5,219",7.464B,9.37
7,NESRF,Northern Star Resources Limited,10.35,+0.50,+5.08%,"16,976","6,057",7.496B,44.42
8,AMC.F,Albemarle Corporation,69.02,-0.98,-1.40%,"1,329",451,7.229B,14.47
9,002756.SZ,"Yongxing Special Materials Technology Co., Ltd.",20.76,+0.10,+0.48%,8.434M,3.832M,7.474B,23.59
10,VRS.L,Versarien plc,43.95,-0.17,-0.40%,"496,525","845,928",74.575M,N/A
11,600963.SS,"Yueyang Forest & Paper Co., Ltd.",4.1200,+0.0700,+1.73%,27.116M,16.33M,7.437B,17.10
12,SOLB.VI,Solvay SA,71.50,-1.06,-1.46%,116,44,7.378B,53.08
13,300041.SZ,"Hubei Huitian New Materials Co., Ltd.",17.44,+0.16,+0.93%,16.391M,15.025M,7.424B,43.93
14,PM8.AX,Pensana Rare Earths plc,0.3450,0.0000,0.00%,1.068M,"455,725",7.416B,N/A
15,000969.SZ,"Advanced Technology & Materials Co., Ltd.",7.22,+0.22,+3.14%,24.892M,13.133M,7.408B,62.78
16,600096.SS,"Yunnan Yuntianhua Co., Ltd.",5.17,+0.06,+1.17%,24.425M,8.407M,7.397B,143.61
17,SOL.F,Solvay SA,70.58,-1.12,-1.56%,20,93,7.37B,52.40
18,002226.SZ,"Anhui Jiangnan Chemical Industry Co., Ltd.",5.92,+0.05,+0.85%,26.938M,11.232M,7.394B,20.77
19,000795.SZ,"Innuovo Technology Co., Ltd.",6.52,+0.45,+7.41%,118.543M,44.576M,7.392B,53.44
20,SOLB.BR,Solvay SA,71.28,-1.12,-1.55%,"86,457","243,903",7.371B,52.92
21,RG3.F,"Royal Gold, Inc.",112.30,+2.50,+2.28%,20,270,7.365B,41.75
22,7461.T,"Kimura Co.,Ltd.",494.00,+9.00,+1.86%,"3,900","2,337",7.328B,9.23
23,2060.SR,National Industrialization Company,10.94,+0.30,+2.82%,5.079M,2.698M,7.318B,N/A
24,SQM,Sociedad Quimica y Minera de Chile S.A.,27.79,-0.22,-0.79%,"243,074","792,074",7.314B,30.14
25,SCA.F,Svenska Cellulosa Aktiebolaget SCA (publ),10.53,-0.05,-0.43%,236,671,7.382B,19.36
26,ND5.F,Nitto Denko Corporation,47.80,-0.80,-1.65%,57,4,7.28B,11.22
27,002556.SZ,"Anhui Huilong Agricultural Means of Production Co.,Ltd.",8.53,-0.10,-1.16%,30.949M,19.411M,7.307B,34.12
28,8046.T,"Marufuji Sheet Piling Co., Ltd.","2,038.00",0.00,0.00%,"2,500","1,492",7.295B,6.61
29,1321.TW,"Ocean Plastics Co., Ltd.",32.60,+0.65,+2.03%,"342,000","266,188",7.29B,18.56
30,000697.SZ,"Ligeance Aerospace Technology Co.,Ltd.",10.84,+0.83,+8.29%,19.393M,7.816M,7.28B,N/A
31,600618.SS,"Shanghai Chlor-Alkali Chemical Co., Ltd.",7.94,+0.09,+1.15%,10.865M,3.526M,7.279B,13.64
32,300596.SZ,Rianlon Corporation,35.49,-0.20,-0.56%,5.689M,3.324M,7.276B,25.57
33,002539.SZ,"Chengdu Wintrue Holding Co., Ltd.",7.20,+0.01,+0.14%,15.138M,19.479M,7.273B,31.30
34,YRI.TO,Yamana Gold Inc.,7.63,+0.09,+1.19%,1.202M,5.57M,7.261B,26.40
35,CAHPF,Evolution Mining Limited,4.2900,+0.1250,+3.00%,"35,181","26,546",7.32B,37.30
36,878.SG,PT. Chandra Asri Petrochemical Tbk,0.3740,-0.0020,-0.53%,0,0,7.397B,N/A
37,ACH,Aluminum Corporation of China Limited,6.05,+0.44,+7.84%,"145,882","93,669",7.548B,18.62
38,SVYSF,Solvay SA,72.15,0.00,0.00%,658,209,8.468B,7.32
39,CVVTF,Covestro AG,38.40,0.00,0.00%,7,263,7.227B,N/A
40,ULTRAMAR.BO,Ultramarine & Pigments Limited,246.20,+11.00,+4.68%,"111,693","21,855",7.189B,11.59
41,601678.SS,"Befar Group Co.,Ltd",4.6500,+0.0800,+1.75%,14.334M,8.525M,7.181B,22.68
42,002182.SZ,"Nanjing Yunhai Special Metals Co., Ltd.",11.07,+0.39,+3.65%,29.708M,14.238M,7.156B,7.94
43,SHTLF,South32 Limited,1.5000,0.0000,0.00%,"1,000","5,906",6.961B,N/A
44,CAMLINFINE.NS,Camlin Fine Sciences Limited,58.70,-0.20,-0.34%,1.608M,"484,659",7.13B,23.48
45,600063.SS,Anhui Wanwei Updated High-Tech Material Industry Company Limited,3.7000,+0.0800,+2.21%,49.145M,19.649M,7.126B,18.41
46,S19.F,"Sumitomo Metal Mining Co., Ltd.",25.40,-0.20,-0.78%,237,32,7.056B,7.07
47,CAMLINFINE.BO,Camlin Fine Sciences Limited,58.65,-0.35,-0.59%,"294,896","61,610",7.112B,23.46
48,KCP.NS,The KCP Limited,55.15,-3.55,-6.05%,1.243M,"403,084",7.104B,26.26
49,000155.SZ,Sichuan New Energy Power Company Limited,5.59,+0.03,+0.54%,37.555M,13.972M,7.099B,37.27
50,KCP.BO,The KCP Limited,55.05,-3.60,-6.14%,"91,008","43,457",7.097B,26.21
51,SODA.IS,Soda Sanayii A.S.,7.09,-0.11,-1.53%,61.385M,15.829M,7.09B,5.78
52,SUNFLAG.BO,Sunflag Iron and Steel Company Limited,39.30,+0.65,+1.68%,"138,830","34,475",7.083B,7.57
53,603876.SS,"Jiangsu Dingsheng New Material Joint-Stock Co.,Ltd",16.32,+0.44,+2.77%,11.56M,4.344M,7.077B,24.32
54,688199.SS,"Tianjin Jiuri New Materials Co., Ltd.",63.60,+0.17,+0.27%,1.632M,1.127M,7.074B,33.87
55,GEM.L,Gemfields Group Limited,7.00,-0.90,-11.39%,"28,122","107,238",72.807M,3.50
56,SUNFLAG.NS,Sunflag Iron and Steel Company Limited,39.30,+0.70,+1.81%,"882,192","347,716",7.092B,7.57
57,JLP.L,Jubilee Metals Group PLC,3.3333,-0.0167,-0.50%,3.257M,8.338M,70.416M,4.76
58,ELECTCAST.NS,Electrosteel Castings Limited,16.20,-0.75,-4.42%,1.8M,"616,311",7.03B,4.21
59,ELECTCAST.BO,Electrosteel Castings Limited,16.22,-0.77,-4.53%,"351,225","71,966",7.023B,4.21
60,FOSECOIND.NS,Foseco India Limited,"1,095.35",+53.00,+5.08%,"8,258",910,6.98B,21.87
61,FOSECOIND.BO,Foseco India Limited,"1,096.45",+56.45,+5.43%,522,113,7.002B,21.89
62,APCOTEXIND.NS,Apcotex Industries Limited,134.90,+4.35,+3.33%,"193,286","97,873",6.991B,42.02
63,URKZ.ME,Urals Stampings Plant PAO,"12,760.00",+20.00,+0.16%,174,57,6.989B,1.34
64,SOUHY,South32 Limited,7.18,+0.09,+1.27%,"2,712","79,450",7.05B,N/A
65,APCOTEXIND.BO,Apcotex Industries Limited,134.45,+3.95,+3.03%,"23,035","10,170",6.971B,41.88
66,002043.SZ,"DeHua TB New Decoration Material Co.,Ltd",8.97,-0.05,-0.55%,21.572M,20.709M,6.95B,24.92
67,ANDHRSUGAR.NS,The Andhra Sugars Limited,256.00,-1.10,-0.43%,"49,126","47,451",6.935B,3.42
68,601011.SS,"Baotailong New Materials Co., Ltd.",4.3100,+0.1100,+2.62%,71.916M,31.868M,6.917B,N/A
69,ANDHRSUGAR.BO,The Andhra Sugars Limited,255.05,-1.90,-0.74%,"3,338","3,780",6.914B,3.40
70,GFM.L,Griffin Mining Limited,40.10,-1.90,-4.52%,"86,163","120,868",69.071M,12.53
71,SHREDIGCEM.NS,Shree Digvijay Cement Company Ltd.,48.85,-2.55,-4.96%,1.236M,1.416M,6.906B,12.34
72,SHREDIGCEM.BO,Shree Digvijay Cement Company Ltd.,48.85,-2.55,-4.96%,"170,751","182,569",6.906B,12.34
73,000912.SZ,Sichuan Lutianhua Company Limited,4.4000,+0.0900,+2.09%,12.346M,5.124M,6.899B,24.72
74,AOC.VI,Aluminum Corporation of China Limited,0.2120,+0.0120,+6.00%,0,493,6.559B,N/A
75,600231.SS,"Lingyuan Iron & Steel Co., Ltd.",2.4800,+0.1000,+4.20%,29.707M,7.026M,6.872B,18.37
76,4962.T,"Goo Chemical Co., Ltd.","1,083.00",-12.00,-1.10%,"1,100",612,6.848B,21.67
77,4623.T,Asahipen Corporation,"1,678.00",-4.00,-0.24%,"1,300","1,618",6.839B,13.36
78,0546.HK,Fufeng Group Limited,2.690,+0.070,+2.67%,5.623M,1.726M,6.815B,5.38
79,SCQA.F,The Scotts Miracle-Gro Company,122.80,+4.35,+3.67%,10,18,7.046B,21.39
80,WLK,Westlake Chemical Corporation,52.97,-0.83,-1.54%,"176,611","718,748",6.763B,13.83
81,NS7.F,Northern Star Resources Limited,9.19,+0.70,+8.28%,"7,145","1,627",6.83B,39.44
82,4952.T,SDS Biotech K.K.,864.00,-18.00,-2.04%,"1,200","4,070",6.766B,N/A
83,PAAS,Pan American Silver Corp.,32.15,+2.03,+6.76%,2.464M,3.714M,6.779B,228.05
84,SELGP.ME,Public Joint-Stock Company Seligdar,26.45,-0.20,-0.75%,"56,700","74,181",6.764B,N/A
85,002318.SZ,"Zhejiang Jiuli Hi-Tech Metals Co., Ltd.",8.03,+0.15,+1.90%,20.248M,8.876M,6.758B,14.47
86,BLACKROSE.BO,Black Rose Industries Limited,132.35,+0.80,+0.61%,"59,496","50,744",6.75B,32.68
87,SAR.AX,Saracen Mineral Holdings Limited,6.11,+0.11,+1.83%,10.037M,10.296M,6.739B,44.93
88,603026.SS,Shandong Shida Shenghua Chemical Group Company Limited,33.10,+2.00,+6.43%,19.025M,5.111M,6.709B,42.71
89,BDNNY,Boliden AB (publ),48.80,0.00,0.00%,164,962,6.664B,N/A
90,AOC.F,Aluminum Corporation of China Limited,0.2000,+0.0070,+3.63%,"2,000","5,495",6.412B,N/A
91,OB8.F,PT Barito Pacific Tbk,0.0580,0.0000,0.00%,"1,500",914,6.562B,N/A
92,JIX.F,Jiangxi Copper Company Limited,1.0700,+0.0900,+9.18%,"1,889",234,6.637B,11.89
93,SURYAROSNI.BO,Surya Roshni Limited,122.10,-0.55,-0.45%,"4,423","11,923",6.643B,6.48
94,002082.SZ,"Wanbangde Pharmaceutical Holding Group Co., Ltd.",10.71,+0.40,+3.88%,7.662M,3.531M,6.621B,17.36
95,SURYAROSNI.NS,Surya Roshni Limited,121.90,-0.90,-0.73%,"83,915","122,117",6.619B,6.47
96,600449.SS,"Ningxia Building Materials Group Co., Ltd.",13.83,+0.40,+2.98%,15.58M,15.685M,6.613B,8.04
97,AKE.PA,Arkema S.A.,86.50,-0.84,-0.96%,"72,779","233,107",6.605B,15.70
98,600425.SS,"Xinjiang Qingsong Building Materials and Chemicals (Group) Co.,Ltd.",4.7900,+0.4400,+10.11%,118.383M,41.481M,6.604B,30.32
99,V1S.F,Arkema S.A.,86.52,-0.72,-0.83%,22,21,6.614B,15.70
0,300530.SZ,Guangdong DaZhi Environmental Protection Technology Incorporated Company,41.64,-1.15,-2.69%,1.853M,1.149M,6.596B,382.02
1,M3C.F,Mitsubishi Chemical Holdings Corporation,4.9000,-0.1500,-2.97%,179,287,7.09B,3.61
2,603687.SS,"Zhejiang Great Shengda Packing Co.,Ltd.",16.02,+0.05,+0.31%,11.003M,4.613M,6.582B,67.88
3,QYM.F,Sociedad Quimica y Minera de Chile S.A.,25.00,0.00,0.00%,600,309,6.58B,27.11
4,600569.SS,AnYang Iron & Steel Inc,2.2900,+0.0800,+3.62%,43.882M,11.099M,6.578B,N/A
5,NSC.F,Nissan Chemical Corporation,44.00,-0.80,-1.79%,40,18,6.554B,24.68
6,5921.T,"Kawagishi Bridge Works Co., Ltd.","2,266.00",-12.00,-0.53%,800,"1,748",6.534B,6.39
7,TIRUMALCHM.BO,Thirumalai Chemicals Limited,63.60,+5.75,+9.94%,"23,041","43,207",6.512B,28.14
8,TIRUMALCHM.NS,Thirumalai Chemicals Limited,63.60,+5.75,+9.94%,"288,730","369,147",6.512B,28.14
9,7305.T,"Araya Industrial Co., Ltd.","1,169.00",+1.00,+0.09%,"2,800","5,181",6.511B,9.22
10,2010.TW,"Chun Yuan Steel Industry Co., Ltd.",10.05,+0.05,+0.50%,"568,000","316,198",6.509B,23.93
11,MONNETISPA.BO,Monnet Ispat and Energy Limited,13.84,+0.01,+0.07%,"54,155","28,222",6.499B,N/A
12,5986.T,"Molitec Steel Co., Ltd.",290.00,-2.00,-0.68%,"13,800","27,104",6.497B,81.21
13,0826.HK,Tiangong International Company Limited,2.530,-0.060,-2.32%,2.402M,2.398M,6.489B,14.51
14,688186.SS,"Zhangjiagang Guangda Special Material Co., Ltd.",39.36,+0.81,+2.10%,5.825M,2.599M,6.487B,38.82
15,AIONJSW.NS,Monnet Ispat and Energy Limited,13.80,-0.05,-0.36%,"280,809","72,057",6.47B,N/A
16,ASGLY,AGC Inc.,5.80,+0.10,+1.67%,858,"56,785",6.516B,9.85
17,000592.SZ,Zhongfu Straits (Pingtan) Development Company Limited,3.3400,+0.3000,+9.87%,216.275M,59.885M,6.452B,256.92
18,AOCA.F,Aluminum Corporation of China Limited,4.7400,-0.1800,-3.66%,300,10,5.961B,14.58
19,VNG-R.BK,Vanachai Group Public Company Limited,3.7200,0.0000,0.00%,"349,200","10,023",6.847B,N/A
20,ORI.AX,Orica Limited,15.87,-0.13,-0.81%,1.474M,1.378M,6.437B,16.16
21,SBSW,Sibanye Stillwater Limited,9.61,+0.38,+4.06%,1.147M,2.559M,6.43B,N/A
22,1709.TW,Formosan Union Chemical Corp.,13.45,0.00,0.00%,"480,000",1.185M,6.416B,28.02
23,1COV.VI,Covestro AG,34.99,+0.06,+0.17%,0,103,6.4B,16.27
24,002810.SZ,"Shandong Head Co.,Ltd.",33.68,-0.19,-0.56%,2.92M,3.413M,6.409B,38.27
25,000885.SZ,"Henan City Development Environment Co.,Ltd.",12.88,+1.17,+9.99%,21.595M,3.16M,6.393B,16.93
26,688300.SS,Novoray Corporation,74.34,-1.33,-1.76%,1.595M,1.045M,6.391B,67.58
27,9927.TW,"Thye Ming Industrial Co., Ltd.",30.55,+0.05,+0.16%,"120,000","133,442",6.389B,18.64
28,603979.SS,"JCHX Mining Management Co.,Ltd.",10.93,+0.08,+0.74%,6.799M,5.965M,6.377B,19.84
29,601020.SS,"Tibet Huayu Mining Co., Ltd.",12.16,+0.93,+8.28%,53.408M,6.145M,6.374B,58.74
30,600596.SS,"Zhejiang Xinan Chemical Industrial Group Co.,Ltd",9.04,+0.15,+1.69%,17.428M,8.648M,6.372B,23.85
31,GCB1.F,PTT Global Chemical Public Company Limited,1.3900,-0.0400,-2.80%,45,28,6.098B,4.54
32,NPX.F,Taiyo Nippon Sanso Corporation,14.40,-0.40,-2.70%,100,15,6.13B,N/A
33,1COV.DE,Covestro AG,34.54,-0.48,-1.37%,"583,478",1.449M,6.302B,16.07
34,1COV.F,Covestro AG,34.56,-0.38,-1.09%,"1,089","4,720",6.32B,16.07
35,1258.HK,China Nonferrous Mining Corporation Limited,1.810,+0.110,+6.47%,"582,000","56,344",6.315B,6.01
36,WE7.F,Evolution Mining Limited,3.7600,+0.0260,+0.70%,210,"3,717",6.327B,32.70
37,1109.TW,Hsing Ta Cement Company Limited,18.45,+0.10,+0.54%,"176,000","242,207",6.309B,6.81
38,688021.SS,"Aofu Environmental Technology Co., Ltd.",81.53,-2.10,-2.51%,3.207M,1.614M,6.301B,95.02
39,1CO1.F,Covestro AG,17.00,-0.40,-2.30%,50,48,6.242B,15.81
40,GCB.F,PTT Global Chemical Public Company Limited,1.3500,-0.0200,-1.46%,"1,400",208,6.182B,4.41
41,600929.SS,"Hunan Salt Industry Co., Ltd",6.82,+0.30,+4.60%,26.049M,9.535M,6.259B,42.63
42,002125.SZ,Xiangtan Electrochemical Scientific Ltd.,9.93,-0.28,-2.74%,47.255M,21.833M,6.251B,98.32
43,SANGHIIND.BO,Sanghi Industries Limited,24.90,-0.45,-1.78%,"73,370","112,561",6.25B,9.58
44,601677.SS,"Henan Mingtai Al.Industrial Co., Ltd.",10.14,+0.36,+3.68%,15.664M,4.725M,6.249B,7.00
45,ALUCON-R.BK,Alucon Public Company Limited,144.50,+0.50,+0.35%,"3,000",7,6.353B,9.73
46,ALUCON.BK,Alucon Public Company Limited,144.50,+0.50,+0.35%,"3,000",922,6.242B,9.73
47,603181.SS,"Zhejiang Huangma Technology Co.,Ltd",22.29,+0.06,+0.27%,3.19M,3.401M,6.241B,23.97
48,SANGHIIND.NS,Sanghi Industries Limited,24.95,-0.35,-1.38%,"512,710",1.045M,6.275B,9.60
49,300192.SZ,"Suzhou Kingswood Printing Ink Co., Ltd.",21.00,+1.53,+7.86%,11.563M,6.858M,6.237B,60.00
50,IZMDC.IS,Izmir Demir Celik Sanayi Anonim Sirketi,16.60,+0.03,+0.18%,2.432M,"866,559",6.225B,N/A
51,BTG,B2Gold Corp.,5.97,+0.13,+2.23%,3.879M,9.27M,6.225B,17.82
52,SARDAEN.NS,Sarda Energy & Minerals Limited,171.85,-1.10,-0.64%,"114,979","67,271",6.199B,4.90
53,FQVLF,First Quantum Minerals Ltd.,8.97,+0.62,+7.48%,"10,034","39,567",6.205B,N/A
54,002540.SZ,"Jiangsu Asia-Pacific Light Alloy Technology Co., Ltd.",4.8900,+0.1400,+2.95%,13.826M,4.488M,6.213B,18.11
55,4763.TW,"Jinan Acetate Chemical Co., Ltd.",124.00,0.00,0.00%,"199,000","251,052",6.199B,17.30
56,IMPUY,Impala Platinum Holdings Limited,7.88,+0.58,+7.95%,"113,371","115,224",6.168B,N/A
57,SARDAEN.BO,Sarda Energy & Minerals Limited,171.50,-1.55,-0.90%,"16,034","7,253",6.182B,4.89
58,2107.TW,Formosan Rubber Group Inc.,18.05,+0.25,+1.40%,1.352M,1.011M,6.179B,8.37
59,000657.SZ,"China Tungsten and Hightech Materials Co.,Ltd",6.99,+0.47,+7.21%,23.852M,5.431M,6.152B,44.52
60,PRAKASH.BO,Prakash Industries Limited,35.90,+1.10,+3.16%,"151,627","57,953",6.148B,5.57
61,PRAKASH.NS,Prakash Industries Limited,35.95,+1.10,+3.16%,1.461M,"521,531",6.148B,5.58
62,CLZNY,Clariant AG,19.30,-1.43,-6.90%,"3,996","1,835",5.708B,19.13
63,NATHBIOGEN.NS,Nath Bio-Genes (India) Limited,322.05,-9.75,-2.94%,"11,460","25,797",6.071B,12.23
64,300798.SZ,"JiangSu Jinji Industrial Co.,Ltd.",14.66,+0.40,+2.81%,5.447M,5.12M,6.124B,72.94
65,4979.T,"OAT Agrio Co., Ltd.","1,130.00",+16.00,+1.44%,"12,300","29,585",6.116B,N/A
66,NATHBIOGEN.BO,Nath Bio-Genes (India) Limited,321.70,-7.45,-2.26%,"1,717","1,092",6.114B,12.22
67,7961.T,Kanematsu Sustech Corporation,"1,473.00",-9.00,-0.61%,900,"2,121",6.106B,8.78
68,UEO.F,Westlake Chemical Corporation,47.00,-1.00,-2.08%,100,7,5.946B,12.27
69,PA2.F,Pan American Silver Corp.,28.52,+2.34,+8.92%,"6,214","5,666",6.115B,202.27
70,002734.SZ,"Limin Group Co., Ltd.",16.34,+0.46,+2.90%,21.369M,9.355M,6.087B,15.19
71,ALMMF,Aluminum Corporation of China Limited,0.2450,0.0000,0.00%,267,967,6.999B,18.85
72,1491.T,"Chugai Mining Co., Ltd.",21.00,+1.00,+5.00%,7.044M,1.132M,6.083B,N/A
73,600636.SS,"China Reform Culture Holdings Co., Ltd.",13.59,-0.03,-0.22%,7.23M,4.083M,6.074B,43.70
74,CF,"CF Industries Holdings, Inc.",28.22,-1.00,-3.44%,"461,156",2.681M,6.032B,13.14
75,600532.SS,"Shanghai Hongda Mining Co., Ltd.",11.71,+0.08,+0.69%,26.008M,21.495M,6.043B,146.38
76,SRC.L,SigmaRoc plc,44.15,-1.85,-4.02%,"175,433","346,313",112.026M,55.19
77,USHAMART.BO,Usha Martin Limited,19.80,-0.40,-1.98%,"152,760","28,152",6.034B,1.44
78,002341.SZ,"Shenzhen Selen Science & Technology Co., Ltd.",5.23,+0.08,+1.55%,37.801M,20.62M,6.026B,N/A
79,32Z.F,South32 Limited,1.2660,+0.0198,+1.59%,"2,600","6,820",6.252B,N/A
80,USHAMART.NS,Usha Martin Limited,19.80,-0.45,-2.22%,"539,838","299,613",6.019B,1.44
81,WYN.L,Wynnstay Group Plc,299.71,-2.79,-0.92%,"30,224","71,899",59.965M,9.54
82,900933.SS,"Huaxin Cement Co., Ltd.",1.7990,+0.0230,+1.30%,2.25M,1.477M,6.032B,N/A
83,600308.SS,"Shandong Huatai Paper Industry Shareholding Co.,Ltd",5.13,+0.10,+1.99%,29.372M,8.268M,5.99B,8.16
84,BWJQ.F,Boliden AB (publ),21.37,-0.18,-0.84%,"1,053",78,5.843B,N/A
85,002986.SZ,"Hunan Yussen Energy Technology Co., Ltd.",52.77,+0.59,+1.13%,3.047M,N/A,5.981B,25.25
86,300409.SZ,"Guangdong Dowstone Technology Co., Ltd.",12.99,+0.29,+2.28%,18.674M,6.92M,5.975B,52.59
87,IRR.L,IronRidge Resources Limited,14.75,-0.25,-1.67%,"764,831","848,346",59.666M,N/A
88,4406.T,"New Japan Chemical Co., Ltd.",160.00,-3.00,-1.84%,"168,100","192,531",5.966B,12.97
89,JAY.L,Bluejay Mining plc,6.13,+0.01,+0.16%,1.627M,3.771M,59.459M,N/A
90,300261.SZ,ABA Chemicals Corporation,6.17,-0.04,-0.64%,58.023M,36.516M,5.944B,66.34
91,002215.SZ,"Shenzhen Noposion Agrochemicals Co.,Ltd",6.49,+0.14,+2.20%,29.013M,15.226M,5.932B,25.45
92,603505.SS,"China Kings Resources Group Co.,Ltd.",24.66,+1.02,+4.31%,5.811M,3.406M,5.918B,27.40
93,RS,Reliance Steel & Aluminum Co.,92.60,-1.26,-1.34%,"49,763","444,780",5.893B,10.93
94,4739.TW,Coremax Corporation,64.60,-1.00,-1.52%,3.811M,"753,017",5.879B,44.19
95,MCS.BK,M.C.S. Steel Public Company Limited,12.30,+0.20,+1.65%,2.212M,1.966M,5.867B,7.72
96,002053.SZ,"Yunnan Energy Investment Co., Ltd.",7.70,+0.26,+3.49%,6.022M,2.328M,5.86B,23.91
97,600389.SS,"Nantong Jiangshan Agrochemical & Chemicals Co.,Ltd.",19.71,+0.31,+1.60%,3.13M,1.272M,5.854B,19.06
98,GRNG.ST,Granges AB (publ),77.50,+2.30,+3.06%,"106,660","206,290",5.853B,10.66
99,SIRCA.NS,Sirca Paints India Limited,213.50,-6.65,-3.02%,"31,744","18,268",5.851B,23.26
0,IGPL.NS,I G Petrochemicals Limited,190.70,+17.30,+9.98%,"128,594","21,935",5.839B,28.13
1,IGPL.BO,I G Petrochemicals Limited,189.60,+17.20,+9.98%,"16,605","1,870",5.839B,27.96
2,VNG.BK,Vanachai Group Public Company Limited,3.7200,0.0000,0.00%,"349,200","687,164",5.829B,N/A
