,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
28,PG81.F,"Plains GP Holdings, L.P.",7.85,+0.37,+4.89%,200,79,1.402B,N/A
29,UKOG.L,UK Oil & Gas PLC,0.1985,-0.0115,-5.48%,175.547M,245.038M,21.772M,N/A
30,BDRILL.OL,Borr Drilling Limited,9.43,-0.76,-7.46%,"868,192",4.278M,1.48B,N/A
31,SPM.VI,Saipem SpA,2.2040,-0.0300,-1.34%,0,0,2.178B,N/A
32,300164.SZ,Tong Petrotech Corp.,4.1900,+0.0400,+0.96%,11.252M,3.738M,2.152B,130.94
33,300157.SZ,"LandOcean Energy Services Co.,Ltd.",3.0100,+0.0300,+1.01%,22.917M,12.14M,2.143B,N/A
34,SPE1.F,Saipem SpA,2.1620,-0.0590,-2.66%,"1,500",702,2.137B,N/A
35,JINDRILL.BO,Jindal Drilling & Industries Limited,73.70,-0.10,-0.14%,"1,587","3,322",2.136B,N/A
36,DCP,"DCP Midstream, LP",10.24,-0.49,-4.54%,"133,897",2.043M,2.134B,N/A
37,KVAER.OL,Kvarner ASA,7.91,0.00,0.00%,"832,944",1.132M,2.123B,37.67
38,MATD.L,Petro Matad Limited,3.0800,+0.0800,+2.67%,1.04M,1.778M,20.867M,N/A
39,JINDRILL.NS,Jindal Drilling & Industries Limited,72.45,-0.80,-1.09%,"3,450","19,269",2.115B,N/A
40,TGP-PA,Teekay LNG Partners L.P. PFD UNIT SER A,23.83,+0.08,+0.34%,"1,063","10,915",1.898B,N/A
41,YPF.F,YPF Sociedad Anonima,5.25,-0.05,-0.94%,400,267,2.065B,1.68
42,002828.SZ,"XinJiang Beiken Energy Engineering Co,.Ltd",10.02,+0.22,+2.24%,7.562M,4.336M,2.014B,44.34
43,8GB.F,Gibson Energy Inc.,13.50,-0.20,-1.46%,10,5,1.95B,N/A
44,BPS.F,Beach Energy Limited,0.8550,-0.0250,-2.84%,250,264,2.022B,12.57
45,ORL.TA,Oil Refineries Ltd.,62.40,-1.90,-2.95%,10.086M,9.302M,2B,N/A
46,MUR,Murphy Oil Corporation,12.95,+0.03,+0.27%,"578,486",5.193M,1.99B,2.97
47,SUBCY,Subsea 7 S.A.,6.71,0.00,0.00%,172,"37,806",2.014B,N/A
48,QFI.L,Quadrise Fuels International plc,1.9159,-0.2641,-12.11%,"976,623",3.331M,19.832M,N/A
49,VGAS.L,Volga Gas plc,24.30,-0.20,-0.82%,"2,593","125,800",19.639M,N/A
50,FLUX.BR,Fluxys Belgium SA,27.90,+0.20,+0.72%,569,"1,799",1.96B,28.21
51,ENBL,"Enable Midstream Partners, LP",4.4850,-0.2250,-4.78%,"296,606",2.171M,1.953B,5.95
52,HUNT.OL,Hunter Group ASA,3.3800,+0.0450,+1.35%,1.538M,3.508M,1.945B,73.48
53,HP,"Helmerich & Payne, Inc.",17.96,-0.34,-1.86%,"454,179",3.598M,1.929B,N/A
54,EXXAY,Exxaro Resources Limited,7.88,0.00,0.00%,100,532,2B,5.77
55,PSK.TO,PrairieSky Royalty Ltd.,8.26,-0.13,-1.55%,"100,009",1.182M,1.92B,20.60
56,UOG.L,United Oil & Gas Plc,3.1001,+0.1501,+5.09%,5.325M,6.362M,19.194M,N/A
57,002259.SZ,"Sichuan Shengda Forestry Industry Co., Ltd",2.5400,0.0000,0.00%,4.708M,3.549M,1.911B,N/A
58,1164.HK,CGN Mining Company Limited,0.285,-0.010,-3.39%,1.6M,1.014M,1.881B,N/A
59,CVI,"CVR Energy, Inc.",18.24,+0.21,+1.16%,"121,689","870,083",1.834B,9.55
60,1921.HK,Dalipal Holdings Limited,1.220,+0.010,+0.83%,1.224M,"97,876",1.83B,N/A
61,CHX,ChampionX Corporation,9.12,-0.32,-3.39%,"389,829",8.989M,1.822B,N/A
62,300084.SZ,Haimo Technologies Group Corp.,4.7300,+0.0300,+0.64%,63.772M,4.424M,1.82B,72.77
63,ZOE.L,Zoetic International Plc,9.34,+0.28,+3.15%,1.25M,1.328M,18.163M,N/A
64,IGAS.L,IGas Energy plc,14.77,-0.23,-1.53%,"80,226","59,916",18.098M,N/A
65,7462.T,"Daiya Tsusho Co.,Ltd.","2,490.00",-10.00,-0.40%,"3,900","4,309",1.795B,28.90
66,EURN,Euronav NV,8.60,+0.11,+1.30%,"391,422",3.253M,1.878B,5.82
67,SENX.L,Serinus Energy plc,7.50,0.00,0.00%,"50,041","19,273",17.916M,N/A
68,HLPN.F,Hellenic Petroleum S.A.,5.86,-0.24,-3.93%,600,178,1.741B,N/A
69,SOCA.F,Subsea 7 S.A.,5.90,0.00,0.00%,"1,000",16,1.781B,N/A
70,TGSGY,TGS-NOPEC Geophysical Company ASA,16.15,0.00,0.00%,623,329,1.766B,35.19
71,BPFG.SG,Banpu Public Company Limited,0.1550,-0.0040,-2.52%,0,628,633.967M,3.88
72,MUQ.F,Murphy Oil Corporation,11.40,-0.50,-4.20%,39,997,1.68B,2.61
73,SOC.F,Subsea 7 S.A.,5.65,-0.09,-1.64%,40,55,1.752B,N/A
74,HPC.F,"Helmerich & Payne, Inc.",15.70,-0.80,-4.85%,302,239,1.654B,N/A
75,PARXF,Parex Resources Inc.,12.19,0.00,0.00%,300,"4,551",1.704B,7.36
76,CERP.L,Columbus Energy Resources plc,1.8301,-0.0699,-3.68%,4.469M,6.271M,17.112M,N/A
77,PSXP,Phillips 66 Partners LP,29.19,+0.50,+1.74%,"196,427","733,233",1.71B,6.91
78,RRC,Range Resources Corporation,6.65,-0.05,-0.75%,1.861M,10.417M,1.701B,N/A
79,AEC.ST,Africa Energy Corp.,2.1350,-0.0400,-1.84%,1.467M,2.768M,1.681B,N/A
80,ORCP.L,Oracle Power plc,0.8800,-0.0200,-2.22%,12.773M,21.366M,17.423M,N/A
81,X9P.F,ChampionX Corporation,8.16,-0.12,-1.47%,246,47,1.643B,N/A
82,YA1.SG,Yancoal Australia Ltd,1.2400,0.0000,0.00%,0,4,1.693B,3.31
83,YA1.F,Yancoal Australia Ltd,1.2600,0.0000,0.00%,64,9,1.693B,3.36
84,SELAN.NS,Selan Exploration Technology Limited,109.70,+6.25,+6.04%,"207,713","19,593",1.663B,4.59
85,SELAN.BO,Selan Exploration Technology Limited,109.30,+6.20,+6.01%,"17,095","2,228",1.661B,4.57
86,CNX,CNX Resources Corporation,8.88,-0.25,-2.74%,"880,073",5.002M,1.661B,N/A
87,NVPF.F,IRPC Public Company Limited,0.0715,-0.0020,-2.72%,"1,500",0,1.646B,3.40
88,2904.TW,Prime Oil Chemical Service Corporation,23.80,+0.10,+0.42%,"110,000","137,938",1.643B,12.66
89,EURN.BR,Euronav NV,7.62,+0.01,+0.07%,"920,400",1.33M,1.64B,5.16
90,G3E.L,G3 Exploration Limited,10.50,+1.50,+16.67%,"133,500","68,744",16.388M,N/A
91,ABAN.NS,Aban Offshore Limited,28.00,-0.95,-3.28%,"119,617","98,370",1.634B,N/A
92,FL9.F,"CVR Energy, Inc.",15.90,-0.50,-3.05%,205,137,1.554B,8.32
93,ARX.TO,ARC Resources Ltd.,4.6100,-0.1000,-2.12%,"253,298",2.061M,1.629B,N/A
94,ABAN.BO,Aban Offshore Limited,27.95,-1.00,-3.45%,"9,217","23,935",1.631B,N/A
95,PAGP,"Plains GP Holdings, L.P.",8.82,-0.03,-0.40%,"913,140",3.522M,1.626B,N/A
96,TPIG.F,IRPC Public Company Limited,0.0715,-0.0020,-2.72%,"1,000",15,1.646B,N/A
97,WTE.L,Westmount Energy Limited,12.80,+0.80,+6.67%,"10,293","51,862",16.097M,12.80
98,WDGJF,John Wood Group PLC,2.4700,0.0000,0.00%,500,575,1.718B,23.52
99,GCM.L,GCM Resources Plc,14.10,-0.65,-4.41%,"54,450","362,029",15.871M,N/A
0,OCW.F,Euronav NV,7.51,-0.29,-3.65%,510,"3,153",1.579B,5.08
1,TETY.ST,Tethys Oil AB (publ),47.60,+0.90,+1.93%,"131,806","247,301",1.573B,37.19
2,WHC.AX,Whitehaven Coal Limited,1.5300,+0.0250,+1.66%,5.93M,8.208M,1.57B,6.19
3,0228.HK,China Energy Development Holdings Limited,0.165,-0.005,-2.94%,8.398M,3.711M,1.568B,N/A
4,MGY,Magnolia Oil & Gas Corporation,6.26,-0.12,-1.96%,"462,128",2.601M,1.579B,N/A
5,VNOM,Viper Energy Partners LP,9.84,-0.21,-2.09%,"270,168",1.276M,1.56B,N/A
6,QPX.F,Parex Resources Inc.,10.80,-0.30,-2.70%,60,10,1.52B,6.52
7,002207.SZ,"Xinjiang Zhundong Petroleum Technology Co., Ltd.",6.49,+0.20,+3.18%,11.841M,1.196M,1.552B,36.46
8,ISRA-L.TA,Isramco Negev 2 Limited Partnership,29.90,-0.10,-0.33%,14.505M,10.932M,1.549B,482.26
9,AGE.BK,Asia Green Energy Public Company Limited,0.8000,-0.0100,-1.23%,21.03M,2.777M,1.547B,6.61
10,TGC.F,TGS-NOPEC Geophysical Company ASA,13.07,-0.28,-2.06%,215,33,1.529B,28.49
11,AGE-R.BK,Asia Green Energy Public Company Limited,0.8000,-0.0100,-1.23%,21.03M,"36,019",1.74B,6.61
12,NS,NuStar Energy L.P.,13.95,-0.07,-0.46%,"93,323",1.214M,1.524B,N/A
13,WHD,"Cactus, Inc.",20.10,-0.06,-0.30%,"133,371","539,453",1.515B,12.17
14,SEAOIL-R.BK,Sea Oil Public Company Limited,2.4800,0.0000,0.00%,"191,400","34,158",1.51B,24.80
15,SEAOIL.BK,Sea Oil Public Company Limited,2.4800,0.0000,0.00%,"191,400",2.333M,1.51B,24.80
16,VLU.L,Valeura Energy Inc.,18.05,-0.45,-2.43%,"3,500","52,186",15.227M,N/A
17,JWG1.F,John Wood Group PLC,2.1670,-0.0280,-1.28%,"2,500",227,1.5B,20.64
18,0603.HK,China Oil And Gas Group Limited,0.260,-0.005,-1.89%,1.186M,"873,884",1.499B,3.91
19,0931.HK,China LNG Group Limited,0.265,+0.005,+1.92%,"571,500",2.978M,1.496B,N/A
20,PRES.L,Pressure Technologies plc,80.00,+1.50,+1.91%,"33,327","17,870",14.876M,N/A
21,SWN,Southwestern Energy Company,2.7300,-0.0700,-2.50%,2.628M,17.098M,1.479B,N/A
22,CGD.F,CNX Resources Corporation,7.95,+0.15,+1.92%,200,6,1.539B,N/A
23,3337.HK,Anton Oilfield Services Group,0.485,+0.010,+2.11%,10.19M,14.918M,1.458B,4.85
24,RAX.F,Range Resources Corporation,5.82,+0.24,+4.36%,500,174,1.581B,N/A
25,EPIC-ME.OL,Epic Gas Ltd.,13.60,-0.80,-5.56%,165,53,1.45B,N/A
26,TBA.F,PT Bukit Asam Tbk,0.1180,+0.0010,+0.85%,"12,295",589,1.438B,3.11
27,0196.HK,Honghua Group Limited,0.270,0.000,0.00%,2.704M,5.111M,1.446B,11.90
28,INT,World Fuel Services Corporation,22.74,-0.53,-2.28%,"77,255","538,514",1.44B,8.20
29,FRO,Frontline Ltd.,7.29,+0.19,+2.68%,1.265M,5.342M,1.441B,5.12
30,ZEL.NZ,Z Energy Limited,2.7700,-0.0200,-0.72%,"230,777",1.898M,1.441B,N/A
31,HEP,"Holly Energy Partners, L.P.",13.60,-0.09,-0.66%,"51,189","543,633",1.434B,7.22
32,MOHCY,Motor Oil (Hellas) Corinth Refineries S.A.,8.54,0.00,0.00%,100,4,1.588B,N/A
33,1738.HK,Feishang Anthracite Resources Limited,1.030,0.000,0.00%,"5,000","11,842",1.422B,N/A
34,VEG.F,Viper Energy Partners LP,8.75,-0.24,-2.68%,41,45,1.371B,N/A
35,SW5.F,Southwestern Energy Company,2.4575,+0.0420,+1.74%,"1,000",187,1.364B,N/A
36,POS.L,Plexus Holdings plc,13.94,+0.44,+3.29%,"20,000","14,015",14.005M,N/A
37,RTLR,Rattler Midstream LP,9.05,-0.11,-1.19%,"68,142","591,524",1.371B,12.50
38,43C.F,"Cactus, Inc.",17.80,-0.20,-1.11%,40,0,1.328B,10.78
39,MHZ.F,Motor Oil (Hellas) Corinth Refineries S.A.,12.51,-0.22,-1.73%,"1,002",266,1.379B,63.18
40,AKA.OL,Akastor ASA,5.0000,-0.0800,-1.57%,"276,433","381,184",1.358B,N/A
41,2337.HK,United Strength Power Holdings Limited,5.790,-0.110,-1.86%,"216,000","242,593",1.358B,N/A
42,MAHA-A.ST,Maha Energy AB (publ),13.24,-0.13,-0.97%,"351,639",1.338M,1.351B,77.88
43,ZEL.AX,Z Energy Limited,2.5800,0.0000,0.00%,"125,466","351,656",1.365B,4.67
44,NCCL.L,Ncondezi Energy Limited,3.8198,+0.1198,+3.24%,"176,779","957,943",13.336M,N/A
45,FRLN.F,Frontline Ltd.,6.35,-0.11,-1.63%,465,"3,838",1.221B,4.46
46,7BP1.F,Bangchak Corporation Public Company Limited,0.5850,-0.0200,-3.31%,800,149,871.884M,5.52
47,PGS.OL,PGS ASA,3.3920,-0.1150,-3.28%,2.817M,6.815M,1.313B,N/A
48,7PS.F,PrairieSky Royalty Ltd.,5.35,-0.10,-1.83%,100,52,1.25B,14.82
49,PDCE,"PDC Energy, Inc.",13.03,-0.25,-1.88%,"208,482",1.951M,1.297B,N/A
50,RIG,Transocean Ltd.,2.0200,+0.0400,+2.02%,8.144M,37.084M,1.292B,N/A
51,BSM,"Black Stone Minerals, L.P.",6.22,-0.15,-2.35%,"33,494","487,545",1.286B,4.94
52,WFK.F,World Fuel Services Corporation,20.20,-0.80,-3.81%,100,26,1.253B,7.28
53,AURA.L,Aura Energy Limited,0.3999,+0.0499,+14.26%,12.491M,1.65M,6.523M,N/A
54,3R4.MU,Rattler Midstream LP,8.24,-0.22,-2.58%,100,0,1.195B,457.67
55,BLVN.L,Bowleven plc,3.7499,+0.0499,+1.35%,"156,579","434,778",12.572M,N/A
56,LEK.L,Lekoil Limited,2.3400,+0.2400,+11.43%,"458,000",1.271M,12.555M,N/A
57,PD3.F,"PDC Energy, Inc.",11.70,-0.50,-4.10%,111,39,1.164B,N/A
58,ENLC,"EnLink Midstream, LLC",2.5450,+0.0150,+0.59%,1.335M,5.205M,1.245B,N/A
59,TLOU.L,Tlou Energy Limited,2.3949,+0.1449,+6.44%,1.099M,"747,621",11.917M,N/A
60,AETUF,ARC Resources Ltd.,3.4400,-0.1100,-3.10%,253,"16,053",1.191B,12.69
61,3R4.F,Rattler Midstream LP,7.94,-0.26,-3.21%,500,85,1.188B,441.06
62,002629.SZ,"Zhejiang Renzhi Co., Ltd.",2.9400,-0.0100,-0.34%,5.28M,4.815M,1.211B,42.61
63,DK,"Delek US Holdings, Inc.",16.36,+0.08,+0.49%,"337,137",1.54M,1.203B,N/A
64,ALPHAGEO.NS,Alphageo (India) Limited,183.20,-1.35,-0.73%,"20,694","75,604",1.163B,N/A
65,ALPHAGEO.BO,Alphageo (India) Limited,182.95,-1.05,-0.57%,"3,236","7,917",1.164B,N/A
66,0346.HK,Yanchang Petroleum International Limited,0.063,-0.002,-3.08%,6.11M,6.222M,1.155B,N/A
67,NHC.AX,New Hope Corporation Limited,1.3800,-0.0100,-0.72%,1.894M,3.547M,1.148B,7.15
68,AVANCE.OL,Avance Gas Holding Ltd,17.74,-0.07,-0.39%,"381,843","856,208",1.13B,13.08
69,DMCHY,"DMCI Holdings, Inc.",0.9400,0.0000,0.00%,490,117,1.117B,N/A
70,0342.HK,NewOcean Energy Holdings Limited,0.760,-0.010,-1.30%,3.624M,2.763M,1.116B,1.73
71,GLOP-PA,GasLog Partners LP,15.24,+0.15,+1.00%,"22,330","21,545",699.197M,N/A
72,BPMP,BP Midstream Partners LP,10.62,-0.52,-4.67%,"60,623","315,801",1.113B,6.59
73,NGL-PC,NGL Energy Partners LP,15.16,-0.13,-0.85%,"1,900","18,037",1.071B,N/A
74,CHKE34.SA,Chesapeake Energy Corporation,114.90,0.00,0.00%,0,"1,136",312.988M,N/A
75,1YE.F,Energean plc,6.03,-0.23,-3.61%,"1,579",91,1.037B,N/A
76,8RC.F,ARC Resources Ltd.,3.0000,-0.0400,-1.32%,40,0,1.072B,11.07
77,SAK.F,Sinopec Kantons Holdings Limited,0.3920,+0.0100,+2.62%,"1,000",15,995.194M,6.03
78,7VE.F,Vivo Energy plc,0.8600,+0.0020,+0.23%,332,0,1.101B,7.96
79,DEH.F,"Delek US Holdings, Inc.",14.50,0.00,0.00%,100,2,1.058B,N/A
80,DELT.L,Deltic Energy Plc,0.7785,-0.0215,-2.69%,1.228M,N/A,10.945M,N/A
81,CPG.TO,Crescent Point Energy Corp.,2.0700,-0.0500,-2.36%,1.102M,5.27M,1.095B,N/A
82,MEG.TO,MEG Energy Corp.,3.6400,-0.1400,-3.70%,"739,541",5.002M,1.09B,N/A
83,VII.TO,Seven Generations Energy Ltd.,3.2750,-0.1150,-3.39%,"291,594",1.828M,1.091B,N/A
84,CRK,"Comstock Resources, Inc.",4.7100,-0.0700,-1.46%,"357,599",1.739M,1.092B,8.77
85,WHITF,Whitehaven Coal Limited,1.0600,0.0000,0.00%,"1,520",206,1.077B,2.75
86,OAO.JO,Oando PLC,22.00,0.00,0.00%,"11,000","12,018",1.25B,N/A
87,0E41.F,"EnLink Midstream, LLC",2.1980,-0.0765,-3.36%,"4,327","1,980",1.075B,N/A
88,NFTA.TA,Naphtha Israel Petroleum Corp. Ltd.,"1,106.00",-30.00,-2.64%,"60,551","123,312",1.066B,450.33
89,USAC,"USA Compression Partners, LP",11.01,+0.13,+1.19%,"142,050","431,051",1.065B,N/A
90,GLOG-PA,GasLog Ltd.,18.80,0.00,0.00%,300,"10,373",1.029B,N/A
91,DRAL.TA,Dor Alon Energy In Israel (1988) Ltd.,"6,650.00",-239.00,-3.47%,"77,669","18,085",1.056B,711.99
92,DRQ,"Dril-Quip, Inc.",29.98,+0.33,+1.11%,"46,572","351,501",1.051B,N/A
93,COPL.L,Canadian Overseas Petroleum Limited,0.3047,+0.0097,+3.29%,84.291M,141.043M,10.633M,N/A
94,0554.HK,Hans Energy Company Limited,0.280,0.000,0.00%,1.866M,"408,593",1.045B,N/A
95,DSX.SG,PT Dian Swastatika Sentosa Tbk,1.0500,0.0000,0.00%,0,0,1.057B,16.15
96,SANINFRA.BO,Sanmit Infra Limited,104.00,-1.00,-0.95%,337,"1,714",1.04B,94.55
97,LBE.L,Longboat Energy plc,103.00,+1.00,+0.98%,"186,801","67,796",10.3M,N/A
98,PBF,PBF Energy Inc,8.55,-0.02,-0.18%,1.122M,4.857M,1.025B,N/A
99,TGP-PB,Teekay LNG Partners L.P.,22.70,+0.26,+1.16%,"6,801","22,130",990.229M,50.10
0,BLOE.L,Block Energy Plc,2.3250,-0.0250,-1.06%,"680,761",3.631M,10.134M,N/A
1,AROC,"Archrock, Inc.",6.57,+0.01,+0.23%,"265,081",1.518M,1.004B,62.52
2,TGP,Teekay LNG Partners L.P.,11.23,-0.09,-0.75%,"21,935","312,143",994.03M,12.33
3,LAPD.TA,Lapidoth Capital Ltd,"2,222.00",-33.00,-1.46%,"2,733","4,160",979.431M,555.64
4,CLB,Core Laboratories N.V.,21.95,+0.35,+1.62%,"177,782",1.483M,975.825M,N/A
5,SIOFF.OL,Siem Offshore Inc.,1.0300,-0.0800,-7.21%,"16,935","79,691",962.781M,N/A
6,PNOR.OL,PetroNor E&P Limited,0.9900,+0.0110,+1.12%,"121,055","428,868",961.948M,N/A
7,RATI-L.TA,Ratio Oil Exploration (1992) Limited Partnership,85.50,-3.40,-3.82%,2.499M,5.115M,960.866M,N/A
8,WC2.F,Whitehaven Coal Limited,0.9200,+0.0150,+1.66%,"1,500",267,967.748M,2.38
9,CX91.F,"Comstock Resources, Inc.",4.2000,-0.1000,-2.33%,"1,000",126,956.836M,7.82
10,REGI,"Renewable Energy Group, Inc.",24.38,+0.85,+3.63%,"142,903","686,630",952.007M,2.18
11,OKEA.OL,OKEA ASA,9.30,-0.12,-1.27%,"52,559","85,102",953.278M,N/A
12,VOG.L,Victoria Oil & Gas Plc,3.6650,+0.3650,+11.06%,"403,580","523,577",9.414M,N/A
13,NGL-PB,NGL Energy Partners LP,13.14,-0.04,-0.30%,"15,864","59,229",939.422M,N/A
14,DQU.F,"Dril-Quip, Inc.",26.00,-0.40,-1.52%,170,6,905.135M,N/A
15,CHGZ.ME,Public Joint Stock Company RN-Western Siberia,35.00,+0.80,+2.34%,"51,400","3,828",936.999M,17.50
16,BPFG.F,Banpu Public Company Limited,0.1560,-0.0040,-2.50%,"2,000",314,921.629M,156.00
17,BROG,Brooge Energy Limited,8.50,-0.10,-1.16%,495,"24,296",931.498M,N/A
18,CRNCY,Cairn Energy PLC,3.0800,0.0000,0.00%,"58,000","3,809",927.385M,9.69
19,NVAC.F,Banpu Public Company Limited,0.1500,0.0000,0.00%,"4,800",483,945.261M,150.00
20,PEN.SG,PBF Energy Inc,7.65,-0.25,-3.16%,0,381,917.901M,N/A
21,PEN.F,PBF Energy Inc,7.65,-0.15,-1.92%,200,261,917.901M,N/A
22,DNOW,NOW Inc.,8.33,-0.24,-2.80%,"158,514",1.653M,910.536M,N/A
23,G92.SI,China Aviation Oil (Singapore) Corporation Ltd,1.0500,0.0000,0.00%,"226,400","654,342",903.193M,9.05
24,PRD.L,Predator Oil & Gas Holdings Plc,3.7100,-0.4400,-10.60%,"739,830",2.776M,8.892M,N/A
25,CLB.AS,Core Laboratories N.V.,19.60,+0.70,+3.70%,"1,770","6,315",880.409M,N/A
26,WCP.TO,Whitecap Resources Inc.,2.1700,-0.0500,-2.25%,"587,701",4.69M,885.655M,N/A
27,HXGCF,Hexagon Composites ASA,4.8600,0.0000,0.00%,"8,701","3,475",866.305M,43.01
28,54E.F,"Archrock, Inc.",5.70,-0.15,-2.56%,550,38,862.86M,54.29
29,TGS,Transportadora de Gas del Sur S.A.,5.75,-0.01,-0.17%,"23,944","226,514",880.578M,5.37
30,VET.TO,Vermilion Energy Inc.,5.60,-0.27,-4.60%,1.003M,2.956M,879.2M,N/A
31,MTDR,Matador Resources Company,7.48,+0.07,+0.94%,1.279M,6.165M,871.846M,3.80
32,JP9.F,"Japan Petroleum Exploration Co., Ltd.",14.90,0.00,0.00%,300,4,861.189M,N/A
33,THH.F,Teekay LNG Partners L.P.,9.90,-0.07,-0.67%,43,"1,724",879.515M,10.87
34,CEI.F,Core Laboratories N.V.,19.20,+0.50,+2.67%,10,148,871.665M,N/A
35,NTQ.L,Enteq Upstream Plc,13.00,-0.50,-3.70%,"16,165","138,422",8.56M,N/A
36,FKGC.F,Cairn Energy PLC,1.3700,+0.0120,+0.88%,100,257,827.142M,8.62
37,HLNG.OL,Hoegh LNG Holdings Ltd.,11.18,+0.26,+2.38%,"617,710","210,811",852.49M,N/A
38,3303.HK,Jutal Offshore Oil Services Limited,0.520,+0.010,+1.96%,1.332M,"574,609",849.69M,172.36
39,DGAOF,Diversified Gas & Oil PLC,1.2200,0.0000,0.00%,"5,213","8,340",850.041M,8.13
40,11N.F,NOW Inc.,7.50,-0.20,-2.60%,25,7,806.685M,N/A
41,1XRN.F,Star Petroleum Refining Public Company Limited,0.1780,-0.0110,-5.82%,"1,000",15,805.754M,2.92
42,SVRGF,Seven Generations Energy Ltd.,2.5100,-0.0700,-2.71%,518,"30,903",811.184M,4.40
43,STA.L,Star Phoenix Group Ltd.,1.6300,+0.0300,+1.87%,"43,677","199,544",8.839M,N/A
44,0852.HK,Strong Petrochemical Holdings Limited,0.390,+0.005,+1.30%,"2,000",1.291M,848.308M,19.50
45,CEQP,Crestwood Equity Partners LP,11.15,-0.62,-5.27%,"279,705",1.982M,815.876M,4.53
46,7BP.F,Bangchak Corporation Public Company Limited,0.5800,-0.0200,-3.33%,0,0,806.763M,N/A
47,E8F.F,CIMC Enric Holdings Limited,0.3820,-0.0420,-9.91%,"6,000","2,247",725.143M,7.64
48,PEN.OL,Panoro Energy ASA,11.84,+0.34,+2.96%,"507,884","760,570",814.591M,44.18
49,NHPEF,New Hope Corporation Limited,0.9600,0.0000,0.00%,"2,100",91,806.131M,N/A
50,RBE1.F,"Renewable Energy Group, Inc.",20.80,-0.20,-0.95%,200,40,812.213M,1.86
51,MTL.TO,Mullen Group Ltd.,7.81,-0.15,-1.88%,"108,994","532,472",810.865M,12.60
52,7BP.SG,Bangchak Corporation Public Company Limited,0.5750,-0.0150,-2.54%,0,0,813.361M,4.64
53,7BP1.SG,Bangchak Corporation Public Company Limited,0.5600,-0.0200,-3.45%,0,0,805.801M,4.52
54,MEGEF,MEG Energy Corp.,2.7110,-0.0590,-2.13%,"3,445","81,629",818.272M,19.23
55,JAV.F,Esso (Thailand) Public Company Limited,0.1900,-0.0010,-0.52%,30,153,767.281M,2.75
56,72D.F,The Drilling Company of 1972 A/S,18.92,-0.21,-1.10%,80,117,797.416M,N/A
57,CPG,Crescent Point Energy Corp.,1.5200,-0.0300,-1.94%,1.051M,2.548M,812.011M,N/A
58,AR,Antero Resources Corporation,2.9400,-0.1000,-3.29%,2.192M,14.003M,789.067M,N/A
59,2HX.F,Hexagon Composites ASA,4.4500,+0.1300,+3.01%,"47,110","39,032",788.94M,39.38
60,POFCY,Petrofac Limited,1.0600,0.0000,0.00%,100,"4,929",795.48M,9.95
61,CGGYY,CGG,1.1300,0.0000,0.00%,100,"6,008",787.436M,N/A
62,DHT,"DHT Holdings, Inc.",5.30,+0.11,+2.12%,"648,810",5.037M,781.331M,6.48
63,STNG,Scorpio Tankers Inc.,13.27,+0.15,+1.14%,"385,462",3.001M,778.579M,N/A
64,DG2.SG,Diversified Gas & Oil PLC,1.0420,+0.0140,+1.36%,0,0,718.829M,2.00
65,GLOBALVECT.BO,Global Vectra Helicorp Limited,55.15,-0.60,-1.08%,"4,129","9,561",772.1M,7.02
66,DLEKG.TA,Delek Group Ltd.,"6,692.00",-162.00,-2.36%,"191,937","204,307",771.775M,N/A
67,THAL.L,Thalassa Holdings Limited,55.00,0.00,0.00%,"5,000","61,407",7.707M,N/A
68,GLOBALVECT.NS,Global Vectra Helicorp Limited,54.80,-0.90,-1.62%,"28,128","85,666",767.89M,6.98
69,GEL,"Genesis Energy, L.P.",6.25,-0.13,-2.04%,"152,504",1.635M,766.119M,25.30
70,GNRL.BO,Gujarat Natural Resources Limited,13.60,0.00,0.00%,1,"1,156",765.022M,N/A
71,JAV2.F,Esso (Thailand) Public Company Limited,0.2080,-0.0100,-4.59%,"10,000",0,735.937M,3.01
72,SKE-R.BK,Sakol Energy Public Company Limited,0.8000,-0.0100,-1.23%,"163,800","14,246",762.835M,21.62
73,CHAR.L,Chariot Oil & Gas Limited,1.9999,-0.1501,-6.98%,1.002M,1.185M,7.577M,N/A
74,7G5.F,Seven Generations Energy Ltd.,2.1800,-0.1600,-6.84%,365,270,686.761M,3.82
75,DG2.F,Diversified Gas & Oil PLC,1.0680,+0.0020,+0.19%,500,153,752.927M,7.12
76,LOGP.L,Lansdowne Oil & Gas plc,0.9400,+0.0650,+7.43%,"416,989",1.834M,7.525M,N/A
77,SKE.BK,Sakol Energy Public Company Limited,0.8000,-0.0100,-1.23%,"163,800","980,243",744M,21.62
78,UPL.L,Upland Resources Limited,1.2000,+0.1250,+11.63%,"640,946",1.291M,7.436M,N/A
79,NXE.TO,NexGen Energy Ltd.,1.9900,+0.0100,+0.51%,"273,685","917,712",740.702M,N/A
80,ME7.F,MEG Energy Corp.,2.4000,-0.0200,-0.83%,"1,000",99,733.066M,17.02
81,T2K1.SG,Transportadora de Gas del Sur S.A.,4.7400,-0.4100,-7.96%,0,41,725.903M,4.43
82,EDR.L,Egdon Resources plc,2.2000,0.0000,0.00%,"229,389","409,968",7.223M,N/A
83,P2F.F,Petrofac Limited,2.0040,-0.0310,-1.52%,"2,000",387,702.755M,9.41
